Window,HR_Mean,SpO2_Mean,Flow_Mean,Sleep_Label
530,56.06666666666667,91.96666666666667,-0.033115,1
531,56.93333333333333,91.0,0.2230116666666667,1
532,53.266666666666666,92.46666666666667,-0.001323333333333319,1
533,55.7,90.5,0.26337499999999997,1
534,53.53333333333333,93.03333333333333,-0.035521666666666674,1
535,56.266666666666666,91.96666666666667,0.06889333333333333,1
536,51.6,93.6,-0.034098333333333335,1
537,56.233333333333334,90.86666666666666,-0.05859333333333334,1
538,55.1,91.36666666666666,-0.18044166666666667,1
539,53.53333333333333,93.16666666666667,-0.5004266666666667,1
540,54.0,91.86666666666666,0.51108,1
541,53.03333333333333,88.56666666666666,-0.007736666666666657,1
542,56.03333333333333,90.0,0.06685666666666666,1
543,56.666666666666664,91.8,0.04972166666666665,1
544,51.03333333333333,90.83333333333333,0.12022000000000001,1
545,55.4,89.86666666666666,-0.25986499999999996,1
546,54.6,93.2,0.16929999999999998,1
547,56.43333333333333,88.33333333333333,-0.05022666666666666,1
548,53.86666666666667,91.93333333333334,-0.01981333333333333,1
549,55.06666666666667,92.36666666666666,0.00933333333333334,1
550,54.4,91.43333333333334,0.05869666666666665,1
551,55.233333333333334,92.0,0.11073166666666667,1
552,56.46666666666667,91.56666666666666,0.0034783333333333276,1
553,53.46666666666667,92.26666666666667,0.03301,1
554,57.53333333333333,91.2,-0.19415166666666667,1
555,54.36666666666667,93.06666666666666,0.10193166666666667,1
556,56.43333333333333,90.46666666666667,-0.05808166666666666,1
557,55.1,91.53333333333333,0.007070000000000006,1
558,54.166666666666664,93.2,-0.024181666666666667,1
559,56.46666666666667,90.06666666666666,0.18697833333333333,1
560,56.3,91.06666666666666,-0.20546,1
561,56.233333333333334,91.96666666666667,0.027723333333333343,1
562,56.63333333333333,92.26666666666667,-0.0008583333333333276,1
563,56.0,91.26666666666667,-0.002238333333333322,1
564,56.1,91.7,-0.04555166666666666,1
565,55.03333333333333,91.7,0.02062166666666667,1
566,60.666666666666664,90.66666666666667,0.107045,1
567,56.13333333333333,89.26666666666667,-0.177695,1
568,58.333333333333336,91.9,0.07982833333333333,1
569,57.8,90.03333333333333,-0.5411183333333334,1
570,57.9,91.23333333333333,0.07515,1
571,59.0,89.16666666666667,-0.021003333333333353,1
572,55.833333333333336,90.3,0.21230666666666667,1
573,55.2,91.03333333333333,-0.13304,1
574,57.166666666666664,92.4,0.16246166666666667,1
575,54.46666666666667,89.06666666666666,-0.02815666666666666,1
576,55.93333333333333,91.56666666666666,0.012821666666666676,1
577,57.53333333333333,90.63333333333334,-0.03351833333333333,1
578,53.8,92.43333333333334,0.18489166666666668,1
579,57.1,90.96666666666667,0.11531333333333335,1
580,55.766666666666666,92.03333333333333,-0.07011166666666666,1
581,56.4,92.83333333333333,-0.042391666666666654,1
582,54.233333333333334,93.6,0.23585333333333333,1
583,57.1,91.63333333333334,0.08117833333333332,1
584,57.9,88.8,0.010706666666666668,1
585,58.333333333333336,91.26666666666667,-0.2069933333333333,1
586,57.6,92.86666666666666,0.35373166666666667,1
587,54.43333333333333,89.9,0.09504,1
588,57.833333333333336,89.96666666666667,0.050635,1
589,56.06666666666667,93.2,-0.12492333333333333,1
590,53.5,93.6,-0.0017033333333333475,1
591,55.56666666666667,92.7,0.027061666666666668,1
592,53.7,93.43333333333334,0.132885,1
593,57.733333333333334,91.1,0.05825666666666667,1
594,55.5,91.96666666666667,-0.04035833333333332,1
595,53.733333333333334,92.36666666666666,0.021485000000000008,1
596,55.36666666666667,94.73333333333333,-0.13059333333333334,1
597,55.53333333333333,90.43333333333334,-0.01490500000000001,1
598,58.13333333333333,91.36666666666666,0.12260833333333335,1
599,57.766666666666666,91.43333333333334,0.02871666666666667,1
600,56.7,91.4,0.07632333333333333,1
601,58.03333333333333,93.1,0.07362500000000001,1
602,55.46666666666667,91.1,0.09458666666666667,1
603,55.333333333333336,93.43333333333334,-0.01871833333333334,1
604,55.5,92.3,0.06466833333333334,1
605,74.4,82.26666666666667,-0.20844,1
606,55.6,91.26666666666667,-0.03483666666666666,1
607,60.666666666666664,85.36666666666666,-0.12164833333333334,0
608,56.233333333333334,95.13333333333334,0.003661666666666665,1
609,63.06666666666667,83.6,-0.12387666666666666,1
610,62.63333333333333,86.2,-0.017214999999999994,1
611,56.766666666666666,86.66666666666667,-0.09562500000000002,1
612,69.26666666666667,83.43333333333334,-0.10548833333333332,1
613,57.0,76.76666666666667,0.24467833333333333,1
614,67.5,80.06666666666666,-0.06508499999999999,1
615,61.333333333333336,74.96666666666667,-0.0035116666666666703,1
616,62.7,80.9,0.06078333333333335,1
617,73.53333333333333,68.36666666666666,-0.27726,1
618,55.833333333333336,92.3,-0.14625833333333332,1
619,59.766666666666666,88.66666666666667,0.06368166666666666,1
620,54.0,82.96666666666667,-0.12617,1
621,58.5,83.13333333333334,-0.081355,1
622,63.5,86.43333333333334,0.19493833333333332,1
623,73.03333333333333,73.56666666666666,-0.10373833333333332,0
624,55.6,84.56666666666666,0.00593,1
625,59.333333333333336,87.86666666666666,0.12400666666666667,1
626,60.46666666666667,76.56666666666666,-0.09615833333333333,1
627,63.36666666666667,83.16666666666667,-0.010323333333333328,1
628,57.233333333333334,72.63333333333334,-0.0839,1
629,66.43333333333334,85.6,-0.05176166666666668,1
630,59.266666666666666,78.96666666666667,0.151935,1
631,57.2,77.66666666666667,-0.11991333333333332,1
632,63.6,85.13333333333334,0.020653333333333326,1
633,75.5,71.6,-0.081605,0
634,57.06666666666667,93.76666666666667,-0.01534166666666667,1
635,60.06666666666667,89.03333333333333,0.039518333333333336,1
636,57.5,84.66666666666667,-0.027055,1
637,61.43333333333333,82.73333333333333,-0.02057500000000001,1
638,58.6,86.36666666666666,0.03291833333333334,1
639,56.03333333333333,76.83333333333333,-0.07286666666666666,1
640,61.333333333333336,84.53333333333333,-0.11352666666666668,1
641,54.666666666666664,84.53333333333333,0.18449166666666666,1
642,65.06666666666666,78.36666666666666,-0.11900333333333334,1
643,55.5,85.93333333333334,0.055515,1
644,53.93333333333333,86.4,-0.009443333333333326,1
645,58.4,86.06666666666666,0.03834833333333333,1
646,57.9,87.73333333333333,-0.05434499999999999,1
647,53.96666666666667,83.7,0.03235,1
648,59.833333333333336,83.43333333333334,-0.141605,1
649,55.7,89.0,0.08311333333333334,1
650,54.06666666666667,85.36666666666666,-0.03520333333333333,1
651,59.53333333333333,84.4,-0.008800000000000006,1
652,55.166666666666664,85.93333333333334,-0.06848666666666665,1
653,54.03333333333333,87.9,0.12520666666666666,1
654,57.6,79.4,-0.20505499999999996,1
655,58.96666666666667,90.0,0.22147166666666665,1
656,54.833333333333336,79.26666666666667,-0.09323833333333333,1
657,60.43333333333333,84.73333333333333,-0.22505,1
658,55.93333333333333,83.6,0.23008166666666666,1
659,54.333333333333336,81.86666666666666,-0.03924333333333333,1
660,61.266666666666666,84.56666666666666,-0.18081833333333333,1
661,56.6,84.63333333333334,0.13257,1
662,56.333333333333336,80.63333333333334,-0.08654333333333333,1
663,62.13333333333333,87.1,-0.11686166666666667,1
664,53.0,85.4,0.11301666666666668,1
665,56.96666666666667,80.63333333333334,-0.005821666666666671,1
666,57.36666666666667,89.7,0.16467166666666666,1
667,55.56666666666667,78.53333333333333,-0.06417000000000002,1
668,59.56666666666667,86.2,-0.14384499999999997,1
669,54.833333333333336,86.86666666666666,0.12711,1
670,58.833333333333336,77.46666666666667,-0.14195833333333333,1
671,60.36666666666667,89.1,0.07491833333333335,1
672,52.93333333333333,80.3,0.031763333333333324,1
673,58.233333333333334,86.23333333333333,-0.16625500000000001,1
674,59.766666666666666,87.26666666666667,-0.008066666666666668,1
675,54.166666666666664,80.56666666666666,-0.011548333333333343,1
676,61.13333333333333,84.7,-0.11278666666666667,1
677,52.93333333333333,87.13333333333334,0.11713833333333333,1
678,59.03333333333333,80.53333333333333,-0.174995,1
679,58.6,90.26666666666667,0.19689833333333334,1
680,55.9,77.23333333333333,-0.03626499999999999,1
681,61.36666666666667,84.16666666666667,-0.12041333333333334,1
682,54.5,84.7,0.21441833333333332,1
683,57.166666666666664,78.23333333333333,-0.03164,1
684,60.833333333333336,86.56666666666666,-0.07161499999999998,1
685,53.63333333333333,82.76666666666667,0.05541833333333333,1
686,57.03333333333333,81.6,-0.024386666666666664,1
687,58.1,84.26666666666667,-0.11429166666666667,1
688,54.56666666666667,85.53333333333333,0.12647166666666665,1
689,55.46666666666667,82.96666666666667,0.003941666666666667,1
690,57.266666666666666,84.93333333333334,-0.14506499999999997,1
691,59.733333333333334,88.33333333333333,-0.034891666666666675,1
692,53.733333333333334,80.7,0.10157333333333333,1
693,57.233333333333334,89.56666666666666,-0.021188333333333333,1
694,53.6,84.63333333333334,-0.05916499999999999,1
695,56.6,85.16666666666667,-0.0957,1
696,56.7,91.36666666666666,0.13883333333333336,1
697,70.03333333333333,80.26666666666667,-0.19044000000000003,0
698,53.4,90.83333333333333,-0.013044999999999998,1
699,54.96666666666667,92.96666666666667,0.04028500000000001,1
700,53.7,88.1,0.10515999999999999,1
701,57.93333333333333,85.06666666666666,-0.039163333333333335,1
702,56.03333333333333,91.26666666666667,0.0969,1
703,57.733333333333334,78.56666666666666,0.10993999999999998,1
704,60.233333333333334,85.46666666666667,-0.02182000000000001,1
705,54.86666666666667,85.43333333333334,0.03362333333333333,1
706,59.53333333333333,77.63333333333334,0.21126499999999998,1
707,62.233333333333334,81.83333333333333,-0.13323833333333332,1
708,57.3,82.96666666666667,0.09956166666666667,1
709,58.233333333333334,91.7,-0.012796666666666668,1
710,53.2,87.0,-0.010883333333333333,1
711,73.86666666666666,83.14285714285714,-0.06533499999999999,0
712,57.46666666666667,93.86666666666666,-0.003931666666666665,1
713,56.13333333333333,93.5,-0.06433666666666667,1
714,54.86666666666667,93.66666666666667,0.08687666666666667,1
715,55.7,93.4,0.11961000000000001,1
716,57.6,92.16666666666667,0.11569,1
717,55.233333333333334,89.3,0.05058000000000001,1
718,57.43333333333333,90.03333333333333,0.04228999999999998,1
719,56.96666666666667,90.4,0.17749,1
720,56.166666666666664,84.86666666666666,0.13985666666666668,1
721,61.2,88.9,-0.1920133333333333,1
722,54.4,84.13333333333334,0.17364833333333335,1
723,59.666666666666664,83.53333333333333,0.16040333333333334,1
724,58.86666666666667,89.13333333333334,-0.12036999999999999,1
725,54.733333333333334,85.2,0.168795,1
726,58.6,86.26666666666667,0.14858333333333332,1
727,56.5,89.4,-0.14124833333333334,1
728,59.6,79.4,0.07513166666666667,1
729,61.36666666666667,84.66666666666667,0.014626666666666661,1
730,73.73333333333333,86.57142857142857,-0.08446833333333333,0
731,54.03333333333333,95.1,0.013809999999999996,1
732,57.666666666666664,92.76666666666667,0.12825499999999998,1
733,55.06666666666667,91.83333333333333,-0.025349999999999998,1
734,55.2,86.16666666666667,0.11261166666666665,1
735,53.0,95.0,0.16912833333333335,1
736,56.96666666666667,89.1,0.07711666666666667,1
737,60.733333333333334,92.43333333333334,0.11472833333333333,1
738,57.3,87.1,-0.008598333333333338,1
739,65.33333333333333,86.4,0.028248333333333327,1
740,58.63333333333333,76.16666666666667,0.04177999999999999,1
741,54.733333333333334,91.33333333333333,-0.04310833333333333,1
742,63.833333333333336,83.13333333333334,0.06449666666666666,1
743,72.53333333333333,75.83333333333333,-0.16266166666666668,1
744,54.266666666666666,88.8,0.11602333333333334,1
745,76.43333333333334,77.60714285714286,-0.22360166666666667,0
746,54.666666666666664,95.96666666666667,-0.013555000000000003,1
747,54.36666666666667,93.73333333333333,-0.01210666666666667,1
748,58.233333333333334,86.9,-0.23013333333333333,1
749,55.4,90.26666666666667,0.09433,1
750,75.3,87.61538461538461,-0.04676666666666667,0
751,62.6,85.23333333333333,-0.20701666666666665,1
752,59.03333333333333,92.36666666666666,0.014314999999999996,1
753,54.06666666666667,89.63333333333334,0.007826666666666668,1
754,53.43333333333333,86.86666666666666,0.12228333333333333,1
755,58.96666666666667,73.83333333333333,-0.2071233333333333,1
756,62.733333333333334,87.46666666666667,0.055671666666666675,1
757,54.166666666666664,83.7,0.03506833333333333,1
758,60.2,79.86666666666666,-0.05683833333333334,1
759,69.33333333333333,67.66666666666667,-0.6229316666666667,1
760,57.733333333333334,88.9,0.9354683333333333,1
761,55.13333333333333,88.8,-0.04296666666666667,1
762,72.66666666666667,70.66666666666667,-0.2945816666666667,1
763,53.3,83.26666666666667,0.02738499999999999,1
764,55.43333333333333,84.6,0.084095,1
765,66.76666666666667,71.73333333333333,0.015793333333333333,1
766,55.9,92.26666666666667,0.14966500000000002,1
767,65.46666666666667,78.33333333333333,-0.08520166666666666,1
768,57.766666666666666,76.56666666666666,0.14886,1
769,54.333333333333336,88.53333333333333,-0.1275366666666667,1
770,65.5,72.33333333333333,-0.17013333333333333,1
771,67.0,79.03333333333333,0.23359333333333335,1
772,58.4,95.1,0.5561183333333334,1
773,64.16666666666667,91.26666666666667,-0.053230000000000006,1
774,72.53333333333333,82.46666666666667,0.10023,0
775,52.1,94.83333333333333,-0.014698333333333332,1
776,56.266666666666666,91.9,0.05508666666666666,1
777,53.46666666666667,89.03333333333333,0.06851166666666667,1
778,61.233333333333334,87.56666666666666,-0.61925,1
779,55.43333333333333,89.2,-0.009123333333333325,1
780,56.46666666666667,86.96666666666667,0.059795,1
781,65.93333333333334,87.13333333333334,-0.05109333333333333,1
782,51.86666666666667,81.93333333333334,-0.425235,1
783,62.8,86.6,-0.10963499999999998,1
784,56.733333333333334,81.53333333333333,-0.027544999999999997,1
785,72.03333333333333,83.16666666666667,-0.008416666666666673,1
786,56.36666666666667,80.26666666666667,0.07034333333333334,1
787,55.166666666666664,91.0,-0.011901666666666663,1
788,56.166666666666664,89.73333333333333,0.008111666666666661,1
789,56.86666666666667,92.36666666666666,-0.08061833333333332,1
790,51.93333333333333,91.4,0.11684166666666668,1
791,53.766666666666666,86.5,-0.05674333333333333,1
792,54.53333333333333,89.63333333333334,0.029910000000000003,1
793,58.36666666666667,76.33333333333333,-0.003718333333333333,1
794,53.93333333333333,86.93333333333334,0.0009166666666666657,1
795,54.166666666666664,89.0,0.04684666666666667,1
796,52.4,90.46666666666667,-0.09429833333333333,1
797,55.53333333333333,91.76666666666667,0.03283333333333334,1
798,49.0,87.76666666666667,-0.026754999999999994,1
799,58.3,82.73333333333333,0.06609666666666666,1
800,52.266666666666666,90.36666666666666,0.017010000000000008,1
801,55.766666666666666,91.33333333333333,-0.0025399999999999997,1
802,61.86666666666667,91.76666666666667,-0.052616666666666666,1
803,51.46666666666667,88.46666666666667,0.019684999999999998,1
804,52.6,92.6,0.047148333333333334,1
805,61.03333333333333,88.23333333333333,-0.0009916666666666648,1
806,54.56666666666667,83.53333333333333,0.08488666666666665,1
807,55.63333333333333,92.53333333333333,-0.28730666666666665,1
808,54.733333333333334,90.43333333333334,0.030895,1
809,57.56666666666667,90.83333333333333,-0.059765,1
810,53.0,92.03333333333333,0.016384999999999997,1
811,55.7,85.73333333333333,0.03941833333333333,1
812,52.63333333333333,92.93333333333334,0.006210000000000003,1
813,61.333333333333336,78.4,0.03716,1
814,66.4,73.06666666666666,0.09928666666666668,1
815,54.4,94.16666666666667,0.00043499999999999556,1
816,56.03333333333333,86.4,0.04030833333333333,1
817,61.03333333333333,83.93333333333334,0.021823333333333337,1
818,57.46666666666667,87.06666666666666,0.010268333333333329,1
819,54.1,79.33333333333333,0.07889166666666667,1
820,51.666666666666664,90.96666666666667,-0.08960166666666666,1
821,64.46666666666667,71.93333333333334,0.038961666666666665,1
822,74.7,64.9,0.3460783333333334,1
823,59.9,89.43333333333334,-0.08237166666666668,1
824,64.7,78.46666666666667,0.05284666666666667,1
825,65.16666666666667,86.53333333333333,-0.019836666666666666,1
826,58.766666666666666,86.4,0.027136666666666674,1
827,62.53333333333333,75.9,0.043875000000000004,1
828,58.4,86.1,-0.04996833333333333,1
829,72.0,75.13333333333334,-0.022909999999999993,1
830,54.666666666666664,80.06666666666666,0.049975,1
831,60.266666666666666,82.6,-0.02401166666666666,1
832,58.96666666666667,86.33333333333333,0.14018333333333333,1
833,59.13333333333333,78.03333333333333,-0.08169166666666668,1
834,57.53333333333333,92.43333333333334,0.04234166666666667,1
835,62.46666666666667,75.86666666666666,0.15262166666666666,1
836,58.733333333333334,85.33333333333333,0.04380333333333333,1
837,60.9,86.56666666666666,-0.5803583333333333,1
838,59.8,86.06666666666666,0.7722216666666667,1
839,55.6,82.66666666666667,0.025661666666666673,1
840,58.766666666666666,82.83333333333333,-0.12114000000000001,1
841,62.266666666666666,85.86666666666666,0.010578333333333334,1
842,60.63333333333333,84.06666666666666,0.11286333333333334,1
843,58.8,77.1,-0.25958333333333333,1
844,64.4,90.76666666666667,0.3573233333333333,1
845,55.9,85.9,-0.40170333333333336,1
846,73.53333333333333,81.5,-0.363275,0
847,54.7,89.7,0.4665533333333334,1
848,60.53333333333333,88.83333333333333,-0.17747333333333334,1
849,56.0,83.6,0.022324999999999994,1
850,55.266666666666666,92.8,-0.25986499999999996,1
851,55.266666666666666,80.33333333333333,-0.02398333333333332,1
852,61.43333333333333,87.26666666666667,0.32687333333333335,1
853,54.5,84.63333333333334,-0.7834366666666667,1
854,56.2,81.03333333333333,-0.057651666666666664,1
855,65.66666666666667,84.86666666666666,0.4951116666666666,1
856,71.36666666666666,78.1,-0.023773333333333327,0
857,55.2,95.03333333333333,-0.4071883333333333,1
858,55.1,92.7,-0.5395633333333334,1
859,58.166666666666664,91.86666666666666,0.058136666666666656,1
860,56.166666666666664,90.03333333333333,-0.6095333333333334,1
861,60.833333333333336,79.9,-0.12156666666666664,1
862,59.233333333333334,91.63333333333334,0.3947583333333334,1
863,55.1,89.03333333333333,-0.15195166666666668,1
864,57.833333333333336,81.66666666666667,0.035146666666666646,1
865,63.86666666666667,88.26666666666667,0.5320383333333333,1
866,55.733333333333334,80.43333333333334,-0.4864866666666667,1
867,58.86666666666667,84.86666666666666,-0.4420083333333333,1
868,57.7,87.46666666666667,-0.2344,1
869,67.46666666666667,90.03333333333333,0.37077333333333334,1
870,56.63333333333333,89.6,-0.6012416666666667,1
871,54.233333333333334,95.56666666666666,-0.14206666666666665,1
872,55.63333333333333,94.3,0.14301,1
873,67.7,92.93333333333334,1.4783133333333334,0
874,54.06666666666667,94.3,-1.6804233333333334,1
875,56.93333333333333,88.43333333333334,0.3028166666666667,1
876,60.13333333333333,88.9,-0.22282000000000002,1
877,55.266666666666666,84.46666666666667,-0.19763,1
878,56.266666666666666,83.56666666666666,-0.16416,1
879,59.8,88.16666666666667,0.2839916666666667,1
880,57.43333333333333,87.73333333333333,-0.24569666666666665,1
881,61.06666666666667,77.33333333333333,0.06109166666666666,1
882,53.9,91.66666666666667,-0.10323333333333333,1
883,58.8,87.23333333333333,0.3697816666666667,1
884,58.43333333333333,84.93333333333334,-0.7923366666666667,1
885,55.46666666666667,81.0,-0.08817666666666667,1
886,59.766666666666666,86.2,0.4626383333333333,1
887,59.06666666666667,86.26666666666667,-0.33519166666666667,1
888,54.266666666666666,84.36666666666666,0.577105,1
889,72.2,85.46666666666667,-1.265375,1
890,57.2,87.86666666666666,0.0028966666666666876,1
891,55.06666666666667,94.93333333333334,0.4829833333333333,1
892,53.53333333333333,93.46666666666667,0.21319333333333332,1
893,59.93333333333333,89.23333333333333,-0.16225666666666666,0
894,54.46666666666667,89.8,-0.07312,1
895,56.5,91.83333333333333,-0.25325666666666663,1
896,54.4,87.93333333333334,-0.3507866666666667,1
897,59.06666666666667,88.76666666666667,0.155955,0
898,54.63333333333333,92.83333333333333,-0.44050833333333334,1
899,54.36666666666667,89.3,-0.11521500000000001,1
900,58.46666666666667,86.06666666666666,0.12970166666666666,1
901,59.96666666666667,90.83333333333333,-0.28944166666666665,1
902,54.86666666666667,84.9,-0.6361583333333333,1
903,70.1,86.73333333333333,0.26400833333333334,1
904,73.73333333333333,85.22222222222223,0.176375,1
905,58.0,95.73333333333333,0.3910666666666666,1
906,54.96666666666667,93.8,-0.25800666666666666,1
907,53.166666666666664,92.13333333333334,0.10945166666666667,1
908,62.8,93.36666666666666,-0.34750166666666676,0
909,61.833333333333336,95.28571428571429,1.299125,0
910,61.8,95.33333333333333,-0.042805,0
912,67.03333333333333,86.66666666666667,-0.007448333333333335,0
913,65.13333333333334,96.0,0.04883,0
final_df.to_csv("data/final_dataset.csv", index=False) 
import os

os.makedirs("data", exist_ok=True)
final_df.to_csv("data/final_dataset.csv", index=False)

print("✅ Saved data/final_dataset.csv")
print(final_df.head())
print("Rows and columns:", final_df.shape)



